Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Lloc_de_procedencia,Nombre
2018,8,Nou Barris,47,Can Peguera,Comunitat Foral de Navarra,0
2018,8,Nou Barris,48,la Guineueta,Comunitat Foral de Navarra,1
2018,8,Nou Barris,49,Canyelles,Comunitat Foral de Navarra,3
2018,8,Nou Barris,50,les Roquetes,Comunitat Foral de Navarra,0
2018,8,Nou Barris,51,Verdun,Comunitat Foral de Navarra,1
2018,8,Nou Barris,52,la Prosperitat,Comunitat Foral de Navarra,1
2018,8,Nou Barris,53,la Trinitat Nova,Comunitat Foral de Navarra,0
2018,8,Nou Barris,54,Torre Baró,Comunitat Foral de Navarra,0
2018,8,Nou Barris,55,Ciutat Meridiana,Comunitat Foral de Navarra,0
2018,8,Nou Barris,56,Vallbona,Comunitat Foral de Navarra,0
2018,9,Sant Andreu,57,la Trinitat Vella,Comunitat Foral de Navarra,2
2018,9,Sant Andreu,58,Baró de Viver,Comunitat Foral de Navarra,1
2018,9,Sant Andreu,59,el Bon Pastor,Comunitat Foral de Navarra,3
2018,9,Sant Andreu,60,Sant Andreu,Comunitat Foral de Navarra,7
2018,9,Sant Andreu,61,la Sagrera,Comunitat Foral de Navarra,2
2018,9,Sant Andreu,62,el Congrés i els Indians,Comunitat Foral de Navarra,4
2018,9,Sant Andreu,63,Navas,Comunitat Foral de Navarra,1
2018,10,Sant Marti,64,el Camp de l'Arpa del Clot,Comunitat Foral de Navarra,5
2018,10,Sant Marti,65,el Clot,Comunitat Foral de Navarra,1
2018,10,Sant Marti,66,el Parc i la Llacuna del Poblenou,Comunitat Foral de Navarra,4
2018,10,Sant Marti,67,la Vila Olimpica del Poblenou,Comunitat Foral de Navarra,0
2018,10,Sant Marti,68,el Poblenou,Comunitat Foral de Navarra,2
2018,10,Sant Marti,69,Diagonal Mar i el Front Maritim del Poblenou,Comunitat Foral de Navarra,1
2018,10,Sant Marti,70,el Besòs i el Maresme,Comunitat Foral de Navarra,6
2018,10,Sant Marti,71,Provençals del Poblenou,Comunitat Foral de Navarra,2
2018,10,Sant Marti,72,Sant Marti de Provençals,Comunitat Foral de Navarra,2
2018,10,Sant Marti,73,la Verneda i la Pau,Comunitat Foral de Navarra,2
2018,1,Ciutat Vella,1,el Raval,Pais Basc,44
2018,1,Ciutat Vella,2,el Barri Gòtic,Pais Basc,16
2018,1,Ciutat Vella,3,la Barceloneta,Pais Basc,10
2018,1,Ciutat Vella,4,Sant Pere,Pais Basc,20
2018,2,Eixample,5,el Fort Pienc,Pais Basc,19
2018,2,Eixample,6,la Sagrada Familia,Pais Basc,28
2018,2,Eixample,7,la Dreta de l'Eixample,Pais Basc,29
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Pais Basc,39
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,Pais Basc,40
2018,2,Eixample,10,Sant Antoni,Pais Basc,25
2018,3,Sants-Montjuic,11,el Poble Sec,Pais Basc,33
2018,3,Sants-Montjuic,12,la Marina del Prat Vermell,Pais Basc,1
2018,3,Sants-Montjuic,13,la Marina de Port,Pais Basc,15
2018,3,Sants-Montjuic,14,la Font de la Guatlla,Pais Basc,5
2018,3,Sants-Montjuic,15,Hostafrancs,Pais Basc,15
2018,3,Sants-Montjuic,16,la Bordeta,Pais Basc,6
2018,3,Sants-Montjuic,17,Sants - Badal,Pais Basc,12
2018,3,Sants-Montjuic,18,Sants,Pais Basc,25
2018,4,Les Corts,19,les Corts,Pais Basc,20
2018,4,Les Corts,20,la Maternitat i Sant Ramon,Pais Basc,12
2018,4,Les Corts,21,Pedralbes,Pais Basc,4
2018,5,Sarria-Sant Gervasi,22,Vallvidrera,Pais Basc,1
2018,5,Sarria-Sant Gervasi,23,Sarria,Pais Basc,8
2018,5,Sarria-Sant Gervasi,24,les Tres Torres,Pais Basc,1
2018,5,Sarria-Sant Gervasi,25,Sant Gervasi - la Bonanova,Pais Basc,12
2018,5,Sarria-Sant Gervasi,26,Sant Gervasi - Galvany,Pais Basc,20
2018,5,Sarria-Sant Gervasi,27,el Putxet i el Farró,Pais Basc,19
2018,6,Gracia,28,Vallcarca i els Penitents,Pais Basc,5
2018,6,Gracia,29,el Coll,Pais Basc,4
2018,6,Gracia,30,la Salut,Pais Basc,8
2018,6,Gracia,31,la Vila de Gracia,Pais Basc,29
2018,6,Gracia,32,el Camp d'en Grassot i Gracia Nova,Pais Basc,25
2018,7,Horta-Guinardó,33,el Baix Guinardó,Pais Basc,9
2018,7,Horta-Guinardó,34,Can Baró,Pais Basc,2
2018,7,Horta-Guinardó,35,el Guinardó,Pais Basc,17
2018,7,Horta-Guinardó,36,la Font d'en Fargues,Pais Basc,3
2018,7,Horta-Guinardó,37,el Carmel,Pais Basc,9
2018,7,Horta-Guinardó,38,la Teixonera,Pais Basc,2
2018,7,Horta-Guinardó,39,Sant Genis dels Agudells,Pais Basc,2
2018,7,Horta-Guinardó,40,Montbau,Pais Basc,2
2018,7,Horta-Guinardó,41,la Vall d'Hebron,Pais Basc,0
2018,7,Horta-Guinardó,42,la Clota,Pais Basc,1
2018,7,Horta-Guinardó,43,Horta,Pais Basc,5
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Pais Basc,4
2018,8,Nou Barris,45,Porta,Pais Basc,9
2018,8,Nou Barris,46,el Turó de la Peira,Pais Basc,3
2018,8,Nou Barris,47,Can Peguera,Pais Basc,0
2018,8,Nou Barris,48,la Guineueta,Pais Basc,1
2018,8,Nou Barris,49,Canyelles,Pais Basc,0
2018,8,Nou Barris,50,les Roquetes,Pais Basc,3
2018,8,Nou Barris,51,Verdun,Pais Basc,5
2018,8,Nou Barris,52,la Prosperitat,Pais Basc,4
2018,8,Nou Barris,53,la Trinitat Nova,Pais Basc,1
2018,8,Nou Barris,54,Torre Baró,Pais Basc,0
2018,8,Nou Barris,55,Ciutat Meridiana,Pais Basc,5
2018,8,Nou Barris,56,Vallbona,Pais Basc,0
2018,9,Sant Andreu,57,la Trinitat Vella,Pais Basc,7
2018,9,Sant Andreu,58,Baró de Viver,Pais Basc,0
2018,9,Sant Andreu,59,el Bon Pastor,Pais Basc,1
2018,9,Sant Andreu,60,Sant Andreu,Pais Basc,21
2018,9,Sant Andreu,61,la Sagrera,Pais Basc,5
2018,9,Sant Andreu,62,el Congrés i els Indians,Pais Basc,8
2018,9,Sant Andreu,63,Navas,Pais Basc,5
2018,10,Sant Marti,64,el Camp de l'Arpa del Clot,Pais Basc,10
2018,10,Sant Marti,65,el Clot,Pais Basc,7
2018,10,Sant Marti,66,el Parc i la Llacuna del Poblenou,Pais Basc,3
2018,10,Sant Marti,67,la Vila Olimpica del Poblenou,Pais Basc,2
2018,10,Sant Marti,68,el Poblenou,Pais Basc,15
2018,10,Sant Marti,69,Diagonal Mar i el Front Maritim del Poblenou,Pais Basc,2
2018,10,Sant Marti,70,el Besòs i el Maresme,Pais Basc,13
2018,10,Sant Marti,71,Provençals del Poblenou,Pais Basc,5
2018,10,Sant Marti,72,Sant Marti de Provençals,Pais Basc,6
2018,10,Sant Marti,73,la Verneda i la Pau,Pais Basc,2
2018,1,Ciutat Vella,1,el Raval,Rioja,7
2018,1,Ciutat Vella,2,el Barri Gòtic,Rioja,4
2018,1,Ciutat Vella,3,la Barceloneta,Rioja,4
2018,1,Ciutat Vella,4,Sant Pere,Rioja,0
2018,2,Eixample,5,el Fort Pienc,Rioja,4
2018,2,Eixample,6,la Sagrada Familia,Rioja,3
2018,2,Eixample,7,la Dreta de l'Eixample,Rioja,2
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Rioja,4
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,Rioja,5
2018,2,Eixample,10,Sant Antoni,Rioja,6
2018,3,Sants-Montjuic,11,el Poble Sec,Rioja,2
2018,3,Sants-Montjuic,12,la Marina del Prat Vermell,Rioja,0
2018,3,Sants-Montjuic,13,la Marina de Port,Rioja,0
2018,3,Sants-Montjuic,14,la Font de la Guatlla,Rioja,1
2018,3,Sants-Montjuic,15,Hostafrancs,Rioja,0
2018,3,Sants-Montjuic,16,la Bordeta,Rioja,0
2018,3,Sants-Montjuic,17,Sants - Badal,Rioja,0
2018,3,Sants-Montjuic,18,Sants,Rioja,5
2018,4,Les Corts,19,les Corts,Rioja,3
2018,4,Les Corts,20,la Maternitat i Sant Ramon,Rioja,0
2018,4,Les Corts,21,Pedralbes,Rioja,0
2018,5,Sarria-Sant Gervasi,22,Vallvidrera,Rioja,0
2018,5,Sarria-Sant Gervasi,23,Sarria,Rioja,0
2018,5,Sarria-Sant Gervasi,24,les Tres Torres,Rioja,0
2018,5,Sarria-Sant Gervasi,25,Sant Gervasi - la Bonanova,Rioja,1
2018,5,Sarria-Sant Gervasi,26,Sant Gervasi - Galvany,Rioja,0
2018,5,Sarria-Sant Gervasi,27,el Putxet i el Farró,Rioja,6
2018,6,Gracia,28,Vallcarca i els Penitents,Rioja,1
2018,6,Gracia,29,el Coll,Rioja,1
2018,6,Gracia,30,la Salut,Rioja,3
2018,6,Gracia,31,la Vila de Gracia,Rioja,6
2018,6,Gracia,32,el Camp d'en Grassot i Gracia Nova,Rioja,1
2018,7,Horta-Guinardó,33,el Baix Guinardó,Rioja,1
2018,7,Horta-Guinardó,34,Can Baró,Rioja,2
2018,7,Horta-Guinardó,35,el Guinardó,Rioja,1
2018,7,Horta-Guinardó,36,la Font d'en Fargues,Rioja,1
2018,7,Horta-Guinardó,37,el Carmel,Rioja,1
2018,7,Horta-Guinardó,38,la Teixonera,Rioja,0
2018,7,Horta-Guinardó,39,Sant Genis dels Agudells,Rioja,1
2018,7,Horta-Guinardó,40,Montbau,Rioja,0
2018,7,Horta-Guinardó,41,la Vall d'Hebron,Rioja,0
2018,7,Horta-Guinardó,42,la Clota,Rioja,0
2018,7,Horta-Guinardó,43,Horta,Rioja,3
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Rioja,0
2018,8,Nou Barris,45,Porta,Rioja,3
2018,8,Nou Barris,46,el Turó de la Peira,Rioja,0
2018,8,Nou Barris,47,Can Peguera,Rioja,0
2018,8,Nou Barris,48,la Guineueta,Rioja,2
2018,8,Nou Barris,49,Canyelles,Rioja,0
2018,8,Nou Barris,50,les Roquetes,Rioja,0
2018,8,Nou Barris,51,Verdun,Rioja,0
2018,8,Nou Barris,52,la Prosperitat,Rioja,1
2018,8,Nou Barris,53,la Trinitat Nova,Rioja,0
2018,8,Nou Barris,54,Torre Baró,Rioja,0
2018,8,Nou Barris,55,Ciutat Meridiana,Rioja,1
2018,8,Nou Barris,56,Vallbona,Rioja,0
2018,9,Sant Andreu,57,la Trinitat Vella,Rioja,0
2018,9,Sant Andreu,58,Baró de Viver,Rioja,0
2018,9,Sant Andreu,59,el Bon Pastor,Rioja,1
2018,9,Sant Andreu,60,Sant Andreu,Rioja,2
2018,9,Sant Andreu,61,la Sagrera,Rioja,3
2018,9,Sant Andreu,62,el Congrés i els Indians,Rioja,0
2018,9,Sant Andreu,63,Navas,Rioja,3
2018,10,Sant Marti,64,el Camp de l'Arpa del Clot,Rioja,5
2018,10,Sant Marti,65,el Clot,Rioja,6
2018,10,Sant Marti,66,el Parc i la Llacuna del Poblenou,Rioja,1
2018,10,Sant Marti,67,la Vila Olimpica del Poblenou,Rioja,0
2018,10,Sant Marti,68,el Poblenou,Rioja,1
2018,10,Sant Marti,69,Diagonal Mar i el Front Maritim del Poblenou,Rioja,0
2018,10,Sant Marti,70,el Besòs i el Maresme,Rioja,4
2018,10,Sant Marti,71,Provençals del Poblenou,Rioja,0
2018,10,Sant Marti,72,Sant Marti de Provençals,Rioja,1
2018,10,Sant Marti,73,la Verneda i la Pau,Rioja,3
2018,1,Ciutat Vella,1,el Raval,Ceuta,1
2018,1,Ciutat Vella,2,el Barri Gòtic,Ceuta,4
2018,1,Ciutat Vella,3,la Barceloneta,Ceuta,0
2018,1,Ciutat Vella,4,Sant Pere,Ceuta,0
2018,2,Eixample,5,el Fort Pienc,Ceuta,0
2018,2,Eixample,6,la Sagrada Familia,Ceuta,1
2018,2,Eixample,7,la Dreta de l'Eixample,Ceuta,0
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Ceuta,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,Ceuta,0
2018,2,Eixample,10,Sant Antoni,Ceuta,0
2018,3,Sants-Montjuic,11,el Poble Sec,Ceuta,1
2018,3,Sants-Montjuic,12,la Marina del Prat Vermell,Ceuta,0
2018,3,Sants-Montjuic,13,la Marina de Port,Ceuta,1
2018,3,Sants-Montjuic,14,la Font de la Guatlla,Ceuta,0
2018,3,Sants-Montjuic,15,Hostafrancs,Ceuta,0
2018,3,Sants-Montjuic,16,la Bordeta,Ceuta,2
2018,3,Sants-Montjuic,17,Sants - Badal,Ceuta,1
2018,3,Sants-Montjuic,18,Sants,Ceuta,0
2018,4,Les Corts,19,les Corts,Ceuta,0
2018,4,Les Corts,20,la Maternitat i Sant Ramon,Ceuta,0
2018,4,Les Corts,21,Pedralbes,Ceuta,1
2018,5,Sarria-Sant Gervasi,22,Vallvidrera,Ceuta,1
2018,5,Sarria-Sant Gervasi,23,Sarria,Ceuta,2
2018,5,Sarria-Sant Gervasi,24,les Tres Torres,Ceuta,0
2018,5,Sarria-Sant Gervasi,25,Sant Gervasi - la Bonanova,Ceuta,1
2018,5,Sarria-Sant Gervasi,26,Sant Gervasi - Galvany,Ceuta,0
2018,5,Sarria-Sant Gervasi,27,el Putxet i el Farró,Ceuta,0
2018,6,Gracia,28,Vallcarca i els Penitents,Ceuta,0
2018,6,Gracia,29,el Coll,Ceuta,0
2018,6,Gracia,30,la Salut,Ceuta,0
2018,6,Gracia,31,la Vila de Gracia,Ceuta,0
2018,6,Gracia,32,el Camp d'en Grassot i Gracia Nova,Ceuta,0
2018,7,Horta-Guinardó,33,el Baix Guinardó,Ceuta,0
2018,7,Horta-Guinardó,34,Can Baró,Ceuta,0
2018,7,Horta-Guinardó,35,el Guinardó,Ceuta,1
2018,7,Horta-Guinardó,36,la Font d'en Fargues,Ceuta,0
2018,7,Horta-Guinardó,37,el Carmel,Ceuta,0
2018,7,Horta-Guinardó,38,la Teixonera,Ceuta,0
2018,7,Horta-Guinardó,39,Sant Genis dels Agudells,Ceuta,0
2018,7,Horta-Guinardó,40,Montbau,Ceuta,0
2018,7,Horta-Guinardó,41,la Vall d'Hebron,Ceuta,0
2018,7,Horta-Guinardó,42,la Clota,Ceuta,0
2018,7,Horta-Guinardó,43,Horta,Ceuta,4
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Ceuta,0
2018,8,Nou Barris,45,Porta,Ceuta,0
2018,8,Nou Barris,46,el Turó de la Peira,Ceuta,0
2018,8,Nou Barris,47,Can Peguera,Ceuta,0
2018,8,Nou Barris,48,la Guineueta,Ceuta,0
2018,8,Nou Barris,49,Canyelles,Ceuta,0
2018,8,Nou Barris,50,les Roquetes,Ceuta,0
2018,8,Nou Barris,51,Verdun,Ceuta,3
2018,8,Nou Barris,52,la Prosperitat,Ceuta,0
2018,8,Nou Barris,53,la Trinitat Nova,Ceuta,0
2018,8,Nou Barris,54,Torre Baró,Ceuta,0
2018,8,Nou Barris,55,Ciutat Meridiana,Ceuta,1
2018,8,Nou Barris,56,Vallbona,Ceuta,0
2018,9,Sant Andreu,57,la Trinitat Vella,Ceuta,0
2018,9,Sant Andreu,58,Baró de Viver,Ceuta,0
2018,9,Sant Andreu,59,el Bon Pastor,Ceuta,0
2018,9,Sant Andreu,60,Sant Andreu,Ceuta,0
2018,9,Sant Andreu,61,la Sagrera,Ceuta,0
2018,9,Sant Andreu,62,el Congrés i els Indians,Ceuta,0
2018,9,Sant Andreu,63,Navas,Ceuta,0
2018,10,Sant Marti,64,el Camp de l'Arpa del Clot,Ceuta,4
2018,10,Sant Marti,65,el Clot,Ceuta,0
2018,10,Sant Marti,66,el Parc i la Llacuna del Poblenou,Ceuta,0
2018,10,Sant Marti,67,la Vila Olimpica del Poblenou,Ceuta,0
2018,10,Sant Marti,68,el Poblenou,Ceuta,0
2018,10,Sant Marti,69,Diagonal Mar i el Front Maritim del Poblenou,Ceuta,0
2018,10,Sant Marti,70,el Besòs i el Maresme,Ceuta,0
2018,10,Sant Marti,71,Provençals del Poblenou,Ceuta,0
2018,10,Sant Marti,72,Sant Marti de Provençals,Ceuta,1
2018,10,Sant Marti,73,la Verneda i la Pau,Ceuta,0
2018,1,Ciutat Vella,1,el Raval,Melilla,12
2018,1,Ciutat Vella,2,el Barri Gòtic,Melilla,7
2018,1,Ciutat Vella,3,la Barceloneta,Melilla,0
2018,1,Ciutat Vella,4,Sant Pere,Melilla,1
2018,2,Eixample,5,el Fort Pienc,Melilla,1
2018,2,Eixample,6,la Sagrada Familia,Melilla,1
2018,2,Eixample,7,la Dreta de l'Eixample,Melilla,0
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Melilla,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,Melilla,0
2018,2,Eixample,10,Sant Antoni,Melilla,0
2018,3,Sants-Montjuic,11,el Poble Sec,Melilla,2
2018,3,Sants-Montjuic,12,la Marina del Prat Vermell,Melilla,0
2018,3,Sants-Montjuic,13,la Marina de Port,Melilla,5
2018,3,Sants-Montjuic,14,la Font de la Guatlla,Melilla,0
2018,3,Sants-Montjuic,15,Hostafrancs,Melilla,1
2018,3,Sants-Montjuic,16,la Bordeta,Melilla,0
2018,3,Sants-Montjuic,17,Sants - Badal,Melilla,2
2018,3,Sants-Montjuic,18,Sants,Melilla,5
2018,4,Les Corts,19,les Corts,Melilla,0
2018,4,Les Corts,20,la Maternitat i Sant Ramon,Melilla,1
2018,4,Les Corts,21,Pedralbes,Melilla,2
2018,5,Sarria-Sant Gervasi,22,Vallvidrera,Melilla,0
2018,5,Sarria-Sant Gervasi,23,Sarria,Melilla,1
2018,5,Sarria-Sant Gervasi,24,les Tres Torres,Melilla,0
2018,5,Sarria-Sant Gervasi,25,Sant Gervasi - la Bonanova,Melilla,0
2018,5,Sarria-Sant Gervasi,26,Sant Gervasi - Galvany,Melilla,0
2018,5,Sarria-Sant Gervasi,27,el Putxet i el Farró,Melilla,0
2018,6,Gracia,28,Vallcarca i els Penitents,Melilla,1
2018,6,Gracia,29,el Coll,Melilla,0
2018,6,Gracia,30,la Salut,Melilla,2
2018,6,Gracia,31,la Vila de Gracia,Melilla,0
2018,6,Gracia,32,el Camp d'en Grassot i Gracia Nova,Melilla,0
2018,7,Horta-Guinardó,33,el Baix Guinardó,Melilla,0
2018,7,Horta-Guinardó,34,Can Baró,Melilla,0
2018,7,Horta-Guinardó,35,el Guinardó,Melilla,1
2018,7,Horta-Guinardó,36,la Font d'en Fargues,Melilla,0
2018,7,Horta-Guinardó,37,el Carmel,Melilla,1
2018,7,Horta-Guinardó,38,la Teixonera,Melilla,0
2018,7,Horta-Guinardó,39,Sant Genis dels Agudells,Melilla,0
2018,7,Horta-Guinardó,40,Montbau,Melilla,0
2018,7,Horta-Guinardó,41,la Vall d'Hebron,Melilla,0
2018,7,Horta-Guinardó,42,la Clota,Melilla,0
2018,7,Horta-Guinardó,43,Horta,Melilla,0
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Melilla,0
2018,8,Nou Barris,45,Porta,Melilla,4
2018,8,Nou Barris,46,el Turó de la Peira,Melilla,0
2018,8,Nou Barris,47,Can Peguera,Melilla,0
2018,8,Nou Barris,48,la Guineueta,Melilla,0
2018,8,Nou Barris,49,Canyelles,Melilla,0
2018,8,Nou Barris,50,les Roquetes,Melilla,0
2018,8,Nou Barris,51,Verdun,Melilla,0
2018,8,Nou Barris,52,la Prosperitat,Melilla,0
2018,8,Nou Barris,53,la Trinitat Nova,Melilla,1
2018,8,Nou Barris,54,Torre Baró,Melilla,0
2018,8,Nou Barris,55,Ciutat Meridiana,Melilla,0
2018,8,Nou Barris,56,Vallbona,Melilla,0
2018,9,Sant Andreu,57,la Trinitat Vella,Melilla,1
2018,9,Sant Andreu,58,Baró de Viver,Melilla,1
2018,9,Sant Andreu,59,el Bon Pastor,Melilla,0
2018,9,Sant Andreu,60,Sant Andreu,Melilla,5
2018,9,Sant Andreu,61,la Sagrera,Melilla,0
2018,9,Sant Andreu,62,el Congrés i els Indians,Melilla,0
2018,9,Sant Andreu,63,Navas,Melilla,0
2018,10,Sant Marti,64,el Camp de l'Arpa del Clot,Melilla,3
2018,10,Sant Marti,65,el Clot,Melilla,0
2018,10,Sant Marti,66,el Parc i la Llacuna del Poblenou,Melilla,2
2018,10,Sant Marti,67,la Vila Olimpica del Poblenou,Melilla,0
2018,10,Sant Marti,68,el Poblenou,Melilla,0
2018,10,Sant Marti,69,Diagonal Mar i el Front Maritim del Poblenou,Melilla,0
2018,10,Sant Marti,70,el Besòs i el Maresme,Melilla,1
2018,10,Sant Marti,71,Provençals del Poblenou,Melilla,0
2018,10,Sant Marti,72,Sant Marti de Provençals,Melilla,0
2018,10,Sant Marti,73,la Verneda i la Pau,Melilla,0
2018,1,Ciutat Vella,1,el Raval,Estranger,3883
2018,1,Ciutat Vella,2,el Barri Gòtic,Estranger,2531
2018,1,Ciutat Vella,3,la Barceloneta,Estranger,1143
2018,1,Ciutat Vella,4,Sant Pere,Estranger,1984
2018,2,Eixample,5,el Fort Pienc,Estranger,1477
2018,2,Eixample,6,la Sagrada Familia,Estranger,2326
2018,2,Eixample,7,la Dreta de l'Eixample,Estranger,2117
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Estranger,2282
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,Estranger,2228
2018,2,Eixample,10,Sant Antoni,Estranger,1547
2018,3,Sants-Montjuic,11,el Poble Sec,Estranger,2088
2018,3,Sants-Montjuic,12,la Marina del Prat Vermell,Estranger,19
2018,3,Sants-Montjuic,13,la Marina de Port,Estranger,850
2018,3,Sants-Montjuic,14,la Font de la Guatlla,Estranger,392
2018,3,Sants-Montjuic,15,Hostafrancs,Estranger,666
2018,3,Sants-Montjuic,16,la Bordeta,Estranger,448
2018,3,Sants-Montjuic,17,Sants - Badal,Estranger,752
2018,3,Sants-Montjuic,18,Sants,Estranger,1825
2018,4,Les Corts,19,les Corts,Estranger,1162
2018,4,Les Corts,20,la Maternitat i Sant Ramon,Estranger,666
2018,4,Les Corts,21,Pedralbes,Estranger,342
2018,5,Sarria-Sant Gervasi,22,Vallvidrera,Estranger,62
2018,5,Sarria-Sant Gervasi,23,Sarria,Estranger,638
2018,5,Sarria-Sant Gervasi,24,les Tres Torres,Estranger,350
2018,5,Sarria-Sant Gervasi,25,Sant Gervasi - la Bonanova,Estranger,719
2018,5,Sarria-Sant Gervasi,26,Sant Gervasi - Galvany,Estranger,1323
2018,5,Sarria-Sant Gervasi,27,el Putxet i el Farró,Estranger,763
2018,6,Gracia,28,Vallcarca i els Penitents,Estranger,384
2018,6,Gracia,29,el Coll,Estranger,191
2018,6,Gracia,30,la Salut,Estranger,354
2018,6,Gracia,31,la Vila de Gracia,Estranger,2036
2018,6,Gracia,32,el Camp d'en Grassot i Gracia Nova,Estranger,1114
2018,7,Horta-Guinardó,33,el Baix Guinardó,Estranger,693
2018,7,Horta-Guinardó,34,Can Baró,Estranger,228
2018,7,Horta-Guinardó,35,el Guinardó,Estranger,964
2018,7,Horta-Guinardó,36,la Font d'en Fargues,Estranger,111
2018,7,Horta-Guinardó,37,el Carmel,Estranger,766
2018,7,Horta-Guinardó,38,la Teixonera,Estranger,254
2018,7,Horta-Guinardó,39,Sant Genis dels Agudells,Estranger,247
2018,7,Horta-Guinardó,40,Montbau,Estranger,155
2018,7,Horta-Guinardó,41,la Vall d'Hebron,Estranger,99
2018,7,Horta-Guinardó,42,la Clota,Estranger,14
2018,7,Horta-Guinardó,43,Horta,Estranger,925
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Estranger,590
2018,8,Nou Barris,45,Porta,Estranger,1072
2018,8,Nou Barris,46,el Turó de la Peira,Estranger,439
2018,8,Nou Barris,47,Can Peguera,Estranger,13
2018,8,Nou Barris,48,la Guineueta,Estranger,216
2018,8,Nou Barris,49,Canyelles,Estranger,66
2018,8,Nou Barris,50,les Roquetes,Estranger,566
2018,8,Nou Barris,51,Verdun,Estranger,372
2018,8,Nou Barris,52,la Prosperitat,Estranger,607
2018,8,Nou Barris,53,la Trinitat Nova,Estranger,286
2018,8,Nou Barris,54,Torre Baró,Estranger,33
2018,8,Nou Barris,55,Ciutat Meridiana,Estranger,430
2018,8,Nou Barris,56,Vallbona,Estranger,33
2018,9,Sant Andreu,57,la Trinitat Vella,Estranger,365
2018,9,Sant Andreu,58,Baró de Viver,Estranger,35
2018,9,Sant Andreu,59,el Bon Pastor,Estranger,404
2018,9,Sant Andreu,60,Sant Andreu,Estranger,751
2018,9,Sant Andreu,61,la Sagrera,Estranger,660
2018,9,Sant Andreu,62,el Congrés i els Indians,Estranger,360
2018,9,Sant Andreu,63,Navas,Estranger,560
2018,10,Sant Marti,64,el Camp de l'Arpa del Clot,Estranger,1295
2018,10,Sant Marti,65,el Clot,Estranger,729
2018,10,Sant Marti,66,el Parc i la Llacuna del Poblenou,Estranger,618
2018,10,Sant Marti,67,la Vila Olimpica del Poblenou,Estranger,267
2018,10,Sant Marti,68,el Poblenou,Estranger,996
2018,10,Sant Marti,69,Diagonal Mar i el Front Maritim del Poblenou,Estranger,385
2018,10,Sant Marti,70,el Besòs i el Maresme,Estranger,1298
2018,10,Sant Marti,71,Provençals del Poblenou,Estranger,543
2018,10,Sant Marti,72,Sant Marti de Provençals,Estranger,524
2018,10,Sant Marti,73,la Verneda i la Pau,Estranger,515